Date,Price
2018-05-18,140
2018-05-21,147
2018-05-22,"146,5"
2018-05-23,"144,6"
2018-05-24,"144,7"
2018-05-25,"144,7"
2018-05-28,145
2018-05-29,"143,7"
2018-05-30,"147,2"
2018-06-01,"149,5"
2018-06-04,"157,6"
2018-06-05,157
2018-06-06,"152,6"
2018-06-07,153
2018-06-08,"150,2"
2018-06-11,"143,8"
2018-06-12,"150,2"
2018-06-13,"155,3"
2018-06-14,"164,7"
2018-06-15,168
2018-06-18,172
2018-06-19,"165,2"
2018-06-20,"165,8"
2018-06-21,"164,1"
2018-06-22,"166,3"
2018-06-25,"165,8"
2018-06-26,"165,7"
2018-06-27,"164,9"
2018-06-28,"157,5"
2018-06-29,"161,8"
2018-07-02,"161,1"
2018-07-03,"162,8"
2018-07-04,"167,2"
2018-07-05,179
2018-07-06,"176,7"
2018-07-09,"175,8"
2018-07-10,178
2018-07-11,"178,6"
2018-07-12,"184,8"
2018-07-13,192
2018-07-16,"197,4"
2018-07-17,"201,2"
2018-07-18,"209,8"
2018-07-19,203
2018-07-20,"204,6"
2018-07-23,"203,6"
2018-07-24,208
2018-07-25,"210,2"
2018-07-26,"214,4"
2018-07-27,"217,6"
2018-07-30,"214,6"
2018-07-31,"197,5"
2018-08-01,205
2018-08-02,"195,4"
2018-08-03,197
2018-08-06,"198,7"
2018-08-07,"205,6"
2018-08-08,"214,8"
2018-08-09,"214,4"
2018-08-10,203
2018-08-13,"210,6"
2018-08-14,213
2018-08-16,"206,6"
2018-08-17,"203,2"
2018-08-20,210
2018-08-21,213
2018-08-22,"206,2"
2018-08-23,209
2018-08-24,"206,4"
2018-08-27,212
2018-08-28,"219,2"
2018-08-29,"219,8"
2018-08-30,"210,4"
2018-08-31,206
2018-09-03,"201,8"
2018-09-04,"194,5"
2018-09-05,"184,7"
2018-09-06,"182,4"
2018-09-07,"173,5"
2018-09-10,"179,7"
2018-09-11,"182,6"
2018-09-12,"178,2"
2018-09-13,"180,2"
2018-09-14,182
2018-09-17,"181,2"
2018-09-18,"189,5"
2018-09-19,"189,9"
2018-09-20,"189,7"
2018-09-21,"193,7"
2018-09-24,"187,4"
2018-09-25,"186,8"
2018-09-26,"187,1"
2018-09-27,"192,4"
2018-09-28,"187,3"
2018-10-01,"192,9"
2018-10-02,190
2018-10-03,193
2018-10-04,"180,3"
2018-10-05,"182,3"
2018-10-08,"163,1"
2018-10-09,164
2018-10-10,"155,5"
2018-10-11,152
2018-10-12,163
2018-10-15,"158,6"
2018-10-16,165
2018-10-17,"164,5"
2018-10-18,155
2018-10-19,157
2018-10-22,157
2018-10-23,"144,3"
2018-10-24,"143,3"
2018-10-25,151
2018-10-26,"142,9"
2018-10-29,"148,2"
2018-10-30,"152,4"
2018-10-31,"158,3"
2018-11-02,"164,3"
2018-11-05,"162,1"
2018-11-06,"163,3"
2018-11-07,"165,2"
2018-11-08,156
2018-11-09,"149,8"
2018-11-13,"146,5"
2018-11-14,"146,5"
2018-11-15,138
2018-11-16,"132,4"
2018-11-19,134
2018-11-20,129
2018-11-21,"137,5"
2018-11-22,139
2018-11-23,"140,2"
2018-11-26,"138,9"
2018-11-27,"134,8"
2018-11-28,138
2018-11-29,141
2018-11-30,"142,2"
2018-12-03,154
2018-12-04,"154,1"
2018-12-05,"148,4"
2018-12-06,"143,7"
2018-12-07,144
2018-12-10,"140,2"
2018-12-11,"140,4"
2018-12-12,"141,8"
2018-12-13,144
2018-12-14,"143,6"
2018-12-17,139
2018-12-18,"142,6"
2018-12-19,153
2018-12-20,"149,8"
2018-12-21,151
2018-12-27,"147,5"
2018-12-28,"145,6"
2019-01-02,"150,28"
2019-01-03,"147,29"
2019-01-04,"149,98"
2019-01-07,"152,97"
2019-01-08,"152,87"
2019-01-09,"164,21"
2019-01-10,"170,18"
2019-01-11,"164,31"
2019-01-14,"158,74"
2019-01-15,"161,53"
2019-01-16,"165,81"
2019-01-17,"170,28"
2019-01-18,"173,07"
2019-01-21,"171,98"
2019-01-22,"173,27"
2019-01-23,"193,67"
2019-01-24,"189,09"
2019-01-25,"188,89"
2019-01-28,"186,71"
2019-01-29,"189,19"
2019-01-30,"194,17"
2019-01-31,"189,09"
2019-02-01,"189,09"
2019-02-04,"189,79"
2019-02-05,"190,69"
2019-02-06,"181,63"
2019-02-07,"177,15"
2019-02-08,"177,45"
2019-02-11,"182,82"
2019-02-12,"176,26"
2019-02-13,"176,26"
2019-02-14,"177,35"
2019-02-15,"181,63"
2019-02-18,"180,14"
2019-02-19,"176,75"
2019-02-20,"181,73"
2019-02-21,"179,14"
2019-02-22,"177,45"
2019-02-25,"181,13"
2019-02-26,"184,81"
2019-02-27,"188,6"
2019-02-28,"189,19"
2019-03-01,"192,08"
2019-03-04,"188,5"
2019-03-05,"186,71"
2019-03-06,"187,1"
2019-03-07,"184,52"
2019-03-08,"182,13"
2019-03-11,"181,03"
2019-03-12,"179,04"
2019-03-13,"183,12"
2019-03-14,"182,72"
2019-03-15,"185,21"
2019-03-18,"187,5"
2019-03-19,"187,4"
2019-03-20,"185,21"
2019-03-21,"184,42"
2019-03-22,"185,01"
2019-03-25,"183,62"
2019-03-26,"184,91"
2019-03-27,"194,97"
2019-03-28,"200,24"
2019-03-29,"199,05"
2019-04-01,"203,03"
2019-04-02,"211,69"
2019-04-03,"218,85"
2019-04-04,"206,01"
2019-04-05,"203,03"
2019-04-08,"203,23"
2019-04-09,"202,33"
2019-04-10,"206,91"
2019-04-11,"212,28"
2019-04-12,"207,51"
2019-04-15,"211,49"
2019-04-16,"206,71"
2019-04-17,"200,04"
2019-04-18,"201,04"
2019-04-23,"206,01"
2019-04-24,"210,19"
2019-04-25,"208,9"
2019-04-26,"210,59"
2019-04-29,"211,49"
2019-04-30,"213,88"
2019-05-02,"211,79"
2019-05-06,"208,8"
2019-05-07,"209,1"
2019-05-08,"213,97"
2019-05-09,"213,28"
2019-05-10,"211,09"
2019-05-13,"205,81"
2019-05-14,"208,4"
2019-05-15,"208,3"
2019-05-16,"211,49"
2019-05-17,"210,09"
2019-05-20,"205,32"
2019-05-21,"204,32"
2019-05-22,"202,33"
2019-05-23,"205,02"
2019-05-24,"217,36"
2019-05-27,"215,37"
2019-05-28,"212,78"
2019-05-29,"208,7"
2019-05-30,"214,3"
2019-05-31,"207,8"
2019-06-03,203
2019-06-04,207
2019-06-05,"209,8"
2019-06-06,212
2019-06-07,"219,5"
2019-06-10,"228,5"
2019-06-11,"221,5"
2019-06-12,"210,3"
2019-06-13,"206,6"
2019-06-14,"208,5"
2019-06-17,204
2019-06-18,"204,5"
2019-06-19,"207,6"
2019-06-21,"202,6"
2019-06-24,"201,3"
2019-06-25,"202,4"
2019-06-26,"208,5"
2019-06-27,"214,1"
2019-06-28,"215,3"
2019-07-01,"216,6"
2019-07-02,215
2019-07-03,"215,8"
2019-07-04,"213,5"
2019-07-05,"216,9"
2019-07-08,217
2019-07-09,"212,5"
2019-07-10,"215,9"
2019-07-11,"217,4"
2019-07-12,"217,2"
2019-07-15,218
2019-07-16,"217,8"
2019-07-17,"219,3"
2019-07-18,"219,6"
2019-07-19,223
2019-07-22,"224,9"
2019-07-23,"224,5"
2019-07-24,"226,6"
2019-07-25,"221,7"
2019-07-26,"224,2"
2019-07-29,"222,9"
2019-07-30,"225,9"
2019-07-31,230
2019-08-01,230
2019-08-02,"225,5"
2019-08-05,"211,7"
2019-08-06,"217,9"
2019-08-07,215
2019-08-08,"217,9"
2019-08-09,"218,4"
2019-08-12,220
2019-08-13,224
2019-08-14,"220,3"
2019-08-16,"231,3"
2019-08-19,236
2019-08-20,"234,2"
2019-08-21,238
2019-08-22,"239,4"
2019-08-23,"240,4"
2019-08-26,"241,1"
2019-08-27,"245,2"
2019-08-28,"242,6"
2019-08-29,"248,2"
2019-08-30,253
2019-09-02,250
2019-09-03,"249,1"
2019-09-04,"251,3"
2019-09-05,"251,9"
2019-09-06,"255,5"
2019-09-09,260
2019-09-10,249
2019-09-11,252
2019-09-12,251
2019-09-13,"248,7"
2019-09-16,"250,6"
2019-09-17,250
2019-09-18,"245,4"
2019-09-19,"244,8"
2019-09-20,"244,1"
2019-09-23,"243,4"
2019-09-24,"248,5"
2019-09-25,"244,9"
2019-09-26,248
2019-09-27,"245,1"
2019-09-30,"243,4"
2019-10-01,"240,8"
2019-10-02,"234,3"
2019-10-03,239
2019-10-04,"238,7"
2019-10-07,236
2019-10-08,"233,2"
2019-10-09,"238,2"
2019-10-10,"230,5"
2019-10-11,237
2019-10-14,243
2019-10-15,"246,8"
2019-10-16,241
2019-10-17,"234,7"
2019-10-18,235
2019-10-21,233
2019-10-22,"234,6"
2019-10-23,"235,4"
2019-10-24,"241,9"
2019-10-25,"242,4"
2019-10-28,"244,9"
2019-10-29,246
2019-10-30,"254,3"
2019-10-31,"252,1"
2019-11-04,"258,3"
2019-11-05,"255,2"
2019-11-06,"259,5"
2019-11-07,"267,5"
2019-11-08,"260,8"
2019-11-12,260
2019-11-13,"265,3"
2019-11-14,261
2019-11-15,"262,5"
2019-11-18,"265,7"
2019-11-19,"265,5"
2019-11-20,267
2019-11-21,"263,4"
2019-11-22,266
2019-11-25,266
2019-11-26,"266,5"
2019-11-27,"268,4"
2019-11-28,"269,2"
2019-11-29,"262,5"
2019-12-02,"257,5"
2019-12-03,257
2019-12-04,"260,3"
2019-12-05,262
2019-12-06,"261,3"
2019-12-09,"263,9"
2019-12-10,"257,1"
2019-12-11,253
2019-12-12,258
2019-12-13,"254,5"
2019-12-16,"256,4"
2019-12-17,"262,6"
2019-12-18,"268,1"
2019-12-19,"268,7"
2019-12-20,"270,1"
2019-12-23,280
2019-12-27,"277,7"
2019-12-30,"279,5"
