Date,Price
2019-07-12,166
2019-07-15,"166,5"
2019-07-16,172
2019-07-17,176
2019-07-18,178
2019-07-19,178
2019-07-22,"179,5"
2019-07-23,176
2019-07-24,"178,5"
2019-07-25,179
2019-07-26,182
2019-07-29,179
2019-07-30,174
2019-07-31,176
2019-08-01,"174,5"
2019-08-02,173
2019-08-05,176
2019-08-06,"175,5"
2019-08-07,175
2019-08-08,"175,5"
2019-08-09,173
2019-08-12,"164,5"
2019-08-13,179
2019-08-14,174
2019-08-16,175
2019-08-19,172
2019-08-20,"173,5"
2019-08-21,172
2019-08-22,171
2019-08-23,176
2019-08-26,"178,5"
2019-08-27,181
2019-08-28,"175,5"
2019-08-29,"174,5"
2019-08-30,179
2019-09-02,179
2019-09-03,"175,5"
2019-09-04,"179,5"
2019-09-05,180
2019-09-06,"179,5"
2019-09-09,180
2019-09-10,177
2019-09-11,179
2019-09-12,179
2019-09-13,179
2019-09-16,182
2019-09-17,185
2019-09-18,185
2019-09-19,190
2019-09-20,183
2019-09-23,"179,5"
2019-09-24,183
2019-09-25,178
2019-09-26,"173,5"
2019-09-27,"173,5"
2019-09-30,"174,5"
2019-10-01,177
2019-10-02,"174,5"
2019-10-03,174
2019-10-04,"174,5"
2019-10-07,"174,5"
2019-10-08,"174,5"
2019-10-09,173
2019-10-10,174
2019-10-11,174
2019-10-14,175
2019-10-15,"174,5"
2019-10-16,"174,5"
2019-10-17,174
2019-10-18,"171,5"
2019-10-21,171
2019-10-22,171
2019-10-23,176
2019-10-24,176
2019-10-25,173
2019-10-28,176
2019-10-29,174
2019-10-30,174
2019-10-31,"175,5"
2019-11-04,"179,5"
2019-11-05,"178,5"
2019-11-06,"177,5"
2019-11-07,"176,5"
2019-11-08,176
2019-11-12,"177,5"
2019-11-13,176
2019-11-14,"174,5"
2019-11-15,"173,5"
2019-11-18,185
2019-11-19,192
2019-11-20,191
2019-11-21,"189,5"
2019-11-22,"189,5"
2019-11-25,"196,5"
2019-11-26,193
2019-11-27,196
2019-11-28,"197,5"
2019-11-29,193
2019-12-02,193
2019-12-03,192
2019-12-04,"197,5"
2019-12-05,195
2019-12-06,191
2019-12-09,188
2019-12-10,188
2019-12-11,186
2019-12-12,"182,5"
2019-12-13,186
2019-12-16,194
2019-12-17,198
2019-12-18,194
2019-12-19,189
2019-12-20,"187,5"
2019-12-23,186
2019-12-27,185
2019-12-30,187
